property_url,text,full_street_line,city,state,zip_code,Latitude,Longitude,neighborhoods,county,primary_photo,nearby_crimes,rent_price,id,crime_score,beds,bath,sqft,url,lat,long,restaurant,grocery,cafe,park,school,hospital,parking,Area,Morning Rate,Afternoon Rate,Evening Rate,parking_cost
https://www.realtor.com/realestateandhomes-detail/M1448915146?listing_status=rental,"When your life feels too much like improv, sometimes you just want to know what you're coming home to: a positive refuge, good service, and a great community. Live life at your tempo, in a neighborhood you love at Session Apartments.",1717 22nd Ave,Seattle,WA,98122,47.617194,-122.303728,"Central Area, Renton Hill, Minor",King,http://ar.rdcpix.com/be9749ac2f8051da86ecbed60f9a02d5c-f3815804297od-w480_h360_x2.webp?w=1080&q=75,814,2437.0,M1448915146,24.35667265,1.0,,"483 - 1,022",https://www.realtor.com/realestateandhomes-detail/M1448915146?listing_status=rental,47.617194,-122.303728,20,5,20,20,20,3,20,12th Avenue,1.0,3.0,5.5,77.0
https://www.realtor.com/realestateandhomes-detail/M9327280143?listing_status=rental,"Symphony Apartments COMING Fall 2024!! Symphony Apartments is a brand-new, luxury mid-rise apartment community featuring spacious Studio, 1-Bedroom, 2-Bedroom apartment homes. The community boasts elegant finishes and a plethora of high-end amenities, such as a fitness center, indoor bike storage, outdoor barbeques, an expansive roof-top deck.",4221 37th Ave S,Seattle,WA,98118,47.564644,-122.2864,"Rainier Valley, Mount Baker",King,http://ar.rdcpix.com/89090747742499d3bd471e18ecade6bec-f533066236od-w480_h360_x2.webp?w=1080&q=75,360,2340.5,M9327280143,10.77199282,1.0,,"357 - 1,031",https://www.realtor.com/realestateandhomes-detail/M9327280143?listing_status=rental,47.564644,-122.2864,20,2,6,20,13,0,6,Columbia City,1.0,5.5,6.0,84.0
https://www.realtor.com/realestateandhomes-detail/M1495474707?listing_status=rental,"Experience small town charm and big city style when you live at CityLine apartments in Columbia City. CityLine apartment homes feature the latest in contemporary design and comfort and is within walking distance of locally-owned shops, bakeries, and coffee houses. If you are in the mood for a night in the city, the train can take you downtown and back again. Experience the best of both worlds at CityLine apartments.",4740 32nd Ave S,Seattle,WA,98118,47.55981,-122.290465,"Rainier Valley, Columbia City",King,http://ar.rdcpix.com/a70f71eb7da56bf6c090bfba0b68c4c3c-f3089313997od-w480_h360_x2.webp?w=1080&q=75,559,2069.0,M1495474707,16.72651107,1.0,1.0,587 - 749,https://www.realtor.com/realestateandhomes-detail/M1495474707?listing_status=rental,47.55981,-122.290465,20,2,6,20,14,0,6,Columbia City,1.0,5.5,6.0,84.0
https://www.realtor.com/realestateandhomes-detail/M1246992587?listing_status=rental,"The Whitworth Apartments are located in Seattle's Capitol Hill neighborhood. This classic brick building is situated perfectly in a peaceful neighborhood, but just steps from bustling 15th Ave. This location offers the best of both worlds! Each unit boasts original hardwood floors and charming vintage flair. This beautiful brick building is truly one of the city's best!",1619 E John St,Seattle,WA,98112,47.619427,-122.31051,"Stevens, Capitol Hill",King,http://ar.rdcpix.com/ede1781cd9ead2fa4a49b580ae47308ac-f2893057073od-w480_h360_x2.webp?w=1080&q=75,935,2037.5,M1246992587,27.97725913,1.0,1.0,"450 - 1,070",https://www.realtor.com/realestateandhomes-detail/M1246992587?listing_status=rental,47.619427,-122.31051,20,4,20,20,20,3,20,15th Avenue E,2.0,3.5,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M2390726918?listing_status=rental,"Price shown is Base Rent. Residents are required to pay Application Fee ($45.00, Nonrefundable, One-Time, At Application, Per Applicant) Holding Deposit (Refundable) (between 99.0 and 500.0, Refundable, One-Time, At Application, Per Unit, Usage-Based) Security Deposit (Refundable) (between 99.0 and 500.0, Refundable, One-Time, At Move-in, Per Unit, Usage-Based) Gas (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Pest Control Services ($0.29, Nonrefundable, Per Month, Monthly, Per Unit) Trash Services - Hauling (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Utility - Billing Administrative Fee ($5.00, Nonrefundable, Per Month, Monthly, Per Unit) Utility - Electric - Third Party (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Water/Sewer (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit). Please visit the property website for a full list of all optional and situational fees. Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details. Experience Hygge at Home On the Park. Escape the hustle and relax in our spacious floorplans We are now accepting in-person tours via scheduled appointments only. Our virtual tours are also available. Please schedule yours today!In a neighborhood historically called Little Scandinavia, Ballard on the Park embodies the Danish concept of deep contentment and cozy well-beingknown as hyggeby blending an inviting, convivial atmosphere with the warm wood tones and clean lines of contemporary Scandinavian design. Come home to a comfortable studio, one or two bedroom home that pairs an intuitive layout and modern features with access to resident amenities that enhance your relaxation and satisfaction. Discover a lifestyle of community and serenity that transcends mere apartment living at Ballard on the Park. Winding, tree-lined paths beckon you across the grounds, which offer intimate spaces for gatherings and barbecues. Balancing body and mind, the two-story fitness center opens directly onto the picturesque courtyard. From a steaming spa to gaming tournaments in the theater room, creature comforts and fun with friends enrich every aspect of life at Ballard on the Park.",2233 NW 58th St,Seattle,WA,98107,47.670551,-122.386739,"Ballard, Adams",King,http://ar.rdcpix.com/fe41015ec97c45c0c9cfc3614ee203d8c-f3780368510od-w480_h360_x2.webp?w=1080&q=75,655,3101.0,M2390726918,19.59904249,1.0,,"517 - 1,120",https://www.realtor.com/realestateandhomes-detail/M2390726918?listing_status=rental,47.670551,-122.386739,20,2,20,13,20,8,20,Ballard - Core,1.0,6.0,6.0,84.0
https://www.realtor.com/realestateandhomes-detail/M9547486554?listing_status=rental,"Seattle's Fremont District is known as The Center of the Known Universe, and Epicenter apartments are an iconic extension of this very artistic community! Fremont is an eclectic, lively colorful community where something is always happening! Whether you visit the Fremont Troll under the bridge or take in the Sunday Farmers Market, you will love the funky character of this neighborhood that celebrates both the creative spirit and the business mind.With lively architecture and design that contribute to the local atmosphere, Epicenter is the hippest place to call home! We offer you the best at our Fremont, WA, apartments. There are restaurants, shopping, entertainment, lively nightlife, and the year-round Fremont Farmers Market just outside your front door. All this while retaining its quirky, small community charm. Just minutes from Downtown Seattle, Wallingford and South Lake Union, University District, and Ballard.Make Epicenter your new haven. Schedule a tour of our apartments in Fremont for rent.",620 N 34th St,Seattle,WA,98103,47.649971,-122.350731,"North Central, Fremont",King,http://ar.rdcpix.com/52b953abb2a88237b6602d08365ffab7c-f3906309116od-w480_h360_x2.webp?w=1080&q=75,406,3195.0,M9547486554,12.14841412,1.0,,"637 - 1,358",https://www.realtor.com/realestateandhomes-detail/M9547486554?listing_status=rental,47.649971,-122.350731,20,1,20,17,20,6,20,Fremont,1.0,6.0,6.5,91.0
https://www.realtor.com/realestateandhomes-detail/M1838671110?listing_status=rental,"Kinects is something new to Seattle. It's urban, but not congested. It's upscale, but not out of reach. It's sophisticated and equally approachable inviting you to connect with what matters to you: Close to major downtown employers like Amazon, Gates Foundation, and Facebook. Or enjoying the shops and restaurants in surrounding neighborhoods like Capitol Hill, South Lake Union. And with every floor plan just a bit different and amenities that compliment your lifestyle Kinects invites you to be you. Part of the Your Tour, Your Way program. It's your apartment and you are welcome to tour in a way that makes you feel most at home. Whether you prefer to take a self-guided tour on your own, be accompanied by one of our leasing professionals or take a live video tour from the comfort of your home, we have options that will work for you!",1823 Minor Ave,Seattle,WA,98101,47.617061,-122.331501,"Downtown Seattle, Denny Triangle",King,http://ar.rdcpix.com/02a2b011507f35941cb4adbbd501fa8bc-f3315826468od-w480_h360_x2.webp?w=1080&q=75,1591,3445.0,M1838671110,47.60622382,1.0,,"519 - 1,326",https://www.realtor.com/realestateandhomes-detail/M1838671110?listing_status=rental,47.617061,-122.331501,20,4,20,20,20,20,20,Commercial Core - Financial,1.0,1.0,1.0,14.0
https://www.realtor.com/realestateandhomes-detail/M1112718078?listing_status=rental,,5112 Ravenna Ave NE,Seattle,WA,98105,47.666157,-122.303007,"University District, Northeast Seattle",King,http://ar.rdcpix.com/674966320cb82039c393767b8d7d21d4c-f156765107od-w480_h360_x2.webp?w=1080&q=75,835,1175.0,M1112718078,24.9850389,1.0,1.0,560,https://www.realtor.com/realestateandhomes-detail/M1112718078?listing_status=rental,47.666157,-122.303007,20,1,20,20,20,5,20,University District - Core,1.0,5.5,3.0,42.0
https://www.realtor.com/realestateandhomes-detail/M2337794301?listing_status=rental,"Welcome to The Elements Apartments in the vibrant Columbia City neighborhood of Seattle, WA. Our mid-century building offers beautifully renovated apartments with spacious 1 2 bedroom floorplans. Enjoy the convenience of no pet breed or weight restrictions, as well as reserved parking for an additional $50/month. Street parking is also available for guests. Stay connected with high-speed internet access included in your lease. Say goodbye to security deposits with LeapEasy.com, and easily cosign with the same platform. Experience the perfect blend of modern amenities and retro charm at The Elements.",3916 S Pearl St,Seattle,WA,98118,47.556428,-122.282418,"Rainier Valley, Columbia City",King,http://ar.rdcpix.com/37d1052db3c08a466efda9c0fdaeffbbc-f2381417420od-w480_h360_x2.webp?w=1080&q=75,304,1395.0,M2337794301,9.096349491,1.0,1.0,695,https://www.realtor.com/realestateandhomes-detail/M2337794301?listing_status=rental,47.556428,-122.282418,20,2,12,19,18,1,8,Columbia City,1.0,5.5,6.0,84.0
https://www.realtor.com/realestateandhomes-detail/M1730942638?listing_status=rental,"Price shown is Base Rent. Residents are required to pay Application Fee ($40.00, Nonrefundable, One-Time, At Application, Per Applicant) Holding Deposit (Refundable) (between 99.0 and 400.0, Refundable, One-Time, At Application, Per Unit, Usage-Based) Security Deposit (Refundable) (between 99.0 and 400.0, Refundable, One-Time, At Move-in, Per Unit, Usage-Based) Common Area - Electric (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Sewer (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Trash Services - Hauling (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Utility - Billing Administrative Fee ($4.65, Nonrefundable, Per Month, Monthly, Per Unit) Utility - Electric - Third Party (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Utility - Final Bill Fee ($4.65, Nonrefundable, One-Time, At Move-out, Per Unit) Water (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit). Please visit the property website for a full list of all optional and situational fees. Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details. Located in the vibrant and bustling heart of the city, 708 Uptown is one of Seattle's premier green-built apartment communities. This modern community is decked out with awesome amenities and the greatest green-built features, which not only benefits the environment, but you as well. From building design to energy-efficient appliances and lighting, you will live in a clean, modern environment, while cutting your energy costs.Life at 708 Uptown combines all the modern comforts you are looking for in an apartment home with the convenience of the perfect location in the center of the city, close to everything Seattle has to offer. With several grocery stores just steps away, delectable dining options on just about every corner, and nightlife and entertainment practically at your doorstep, you'll know you found the perfect place to call home each and every day.To experience a high end lifestyle with low impact living, call today and schedule your tour of 708 Uptown.",708 6th Ave N,Seattle,WA,98109,47.62575,-122.344555,"Queen Anne, Lower Queen Anne",King,http://ar.rdcpix.com/340a606dd1e7cff49e63fbd7ff8fdcfec-f493486848od-w480_h360_x2.webp?w=1080&q=75,622,2169.5,M1730942638,18.61160981,1.0,1.0,541 - 855,https://www.realtor.com/realestateandhomes-detail/M1730942638?listing_status=rental,47.62575,-122.344555,20,1,20,20,16,5,20,Denny Triangle - North,2.0,6.0,2.5,35.0
https://www.realtor.com/realestateandhomes-detail/M9071708889?listing_status=rental,"Melody Apartments is a brand-new, luxury mid-rise apartment community, featuring spacious Studio, 1-Bedroom, 2-Bedroom apartment homes. The community boasts elegant finishes, and a plethora of high-end amenities, such as a fitness center, indoor bike storage, pet park, garden beds, outdoor barbecues, spacious lounges, and an expansive roof-top deck with views of downtown Seattle and Mount Rainier. Floorplan Disclaimer: Due to high unit counts, square footage AVERAGES have been listed for each floorplan. Inquire with property for specific square footages on a unit by unit basis.",2101 S Grand St,Seattle,WA,98144,47.5868,-122.305061,"Beacon Hill, North Beacon Hill",King,http://ar.rdcpix.com/dae9cb08d7d7ed6f7eb4ad75233d044ec-f3423199995od-w480_h360_x2.webp?w=1080&q=75,496,2195.0,M9071708889,14.84141233,1.0,1.0,414 - 891,https://www.realtor.com/realestateandhomes-detail/M9071708889?listing_status=rental,47.5868,-122.305061,20,0,8,20,16,1,5,Cherry Hill,2.0,1.0,1.0,14.0
https://www.realtor.com/realestateandhomes-detail/M9208675888?listing_status=rental,"Courtland Place Apartments - Affordable Senior Living in SeattleWelcome to Courtland Place, located at 3621 33rd Ave South in the tranquil Mount Baker neighborhood of Seattle! Specializing in comfortable living for those 55 and up, our community offers a perfect blend of affordability and convenience. As a low-income tax credit property, we provide budget-friendly options without compromising on quality.Choose from our spacious 1 2 bedroom units, designed with seniors in mind. Our pet-friendly environment and senior-friendly facilities ensure a stress-free living experience. Enjoy easy access to local amenities in a cozy, welcoming atmosphere.Join our community today and discover the joy of affordable, comfortable living for seniors.Courtland Place Apartments Your New Senior Living Haven in Seattle.INCOME RESTRICTED: 30 , 40 , 60 of AMI55 and up requiredMust make 2x monthly rent",3621 33rd Ave S,Seattle,WA,98144,47.571182,-122.291298,"Rainier Valley, Mount Baker",King,http://ar.rdcpix.com/9534793e013ad56b270df5316311a4edc-f4145903951od-w480_h360_x2.webp?w=1080&q=75,668,1513.5,M9208675888,19.98803112,1.0,,"567 - 1,264",https://www.realtor.com/realestateandhomes-detail/M9208675888?listing_status=rental,47.571182,-122.291298,20,3,4,20,20,0,2,Cherry Hill,2.0,1.0,1.0,14.0
https://www.realtor.com/realestateandhomes-detail/M9750699162?listing_status=rental,"Discover Seattle's newest hidden gem. Every great Seattle neighborhood has an iconic space. A place to live and gather that sets the rhythm for the community. And right at the heart of Interbay is Ivy a new story born at the end of a quiet cul-de-sac, across from Interbay Park. Here, spaces are green, pets beg for belly rubs, and every amenity offers new ideas for your day. Rise and run at Discovery Park. Hop on the bike path and zip into downtown or to the Burke. Catch Elliott Bay sunsets from the rooftop. Spend nights in Ballard, because it's minutes away. At Ivy, it's the best of both worlds. You can be close to all the action, and relax in style in your own peaceful urban oasis.",3008 16th Ave W,Seattle,WA,98119,47.646767,-122.377052,"Interbay, Queen Anne",King,http://ar.rdcpix.com/e1f4980991f291c99d5ba306e47c0161c-f3807895960od-w480_h360_x2.webp?w=1080&q=75,223,2338.0,M9750699162,6.672651107,1.0,,362 - 862,https://www.realtor.com/realestateandhomes-detail/M9750699162?listing_status=rental,47.646767,-122.377052,13,0,3,6,13,0,13,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M2301480826?listing_status=rental,"Indulge in the charm of Hillcourt's newly renovated apartment homes, where contemporary elegance meets convenience. Experience the luxury of brand-new countertops, soft-close cabinets, hardwood-like flooring, and fresh paint, creating an inviting ambiance. Revel in modern living with the convenience of an in-unit washer/dryer and gleaming stainless-steel appliances that elevate your lifestyle. Located just minutes from the bustling shopping scene in Northgate and the serene Matthews Beach in Seattle's Lake City neighborhood, Hillcourt promises a perfect blend of urban vibrancy and natural beauty. With a remarkable walk score of 75, every convenience is within easy reach. Choose from various unit types, including 1bd/1ba, 2bd/1ba, and 3bd/1ba, each thoughtfully designed to cater to your unique preferences. Enjoy the luxury of assigned parking, ensuring a hassle-free urban living experience. Embrace a pet-friendly haven at Hillcourt, where there are no restrictions on your furry companions. Elevate your living experience and make Hillcourt your home, where style, convenience, and charm converge in perfect harmony.",3022 NE 140th St,Seattle,WA,98125,47.730619,-122.295477,"Lake City, Olympic Hills",King,http://ar.rdcpix.com/7e77950304bcc1bfaba38316a1cb5f17c-f99736191od-w480_h360_x2.webp?w=1080&q=75,321,1587.5,M2301480826,9.60502693,1.0,1.0,590,https://www.realtor.com/realestateandhomes-detail/M2301480826?listing_status=rental,47.730619,-122.295477,15,2,2,3,11,0,2,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M2692624341?listing_status=rental,"Welcome to Portage Bay Flats, a cozy apartment in the heart of it all! We offer studios and lofted apartments with an in-unit bathroom, closet space, fridge, microwave, and a cooktop. These newly built studios feature large double-pane windows shining natural light, vinyl hardwood flooring, and new appliances. Our stunning rooftop deck has mountain, water, and city skyline views, along with a community BBQ and rooftop enclosed study room with free Wi-Fi open to all tenants. You can use secure bike storage storage lockers when you'd like. Situated within a short walking distance from the University of Washington, this apartment offers unparalleled convenience steps away from Trader Joe's, Target, the Ave, and more. We boast a walk score of 92, with the Burke-Gilman trail and waterfront parks just a short stroll away, making this cozy and budget-friendly space the perfect home. We are currently pre-leasing units for the upcoming school year Please inquire for Late August- Early September move-ins Additional Information Security Deposit: One month's rent $40 Application fee Move-in costs are a security deposit and first month's rent Utilities billed at cost, currently $104/m (additional 50 charge per tenant) Tenant Benefit Package for $39 covers WiFi, insurance waiver, and POSITIVE credit building Optional Charges: Dog rent: $49/m (no deposit) Cat rent: $24/m (no deposit) Application Requirements: 650 minimum credit score Income must be 3 x the monthly rent Cosigners welcome",4029 7th Ave NE,Seattle,WA,98105,47.656443,-122.321161,"University District, Northeast Seattle, Lake View",King,http://ar.rdcpix.com/df95a92635f9843dcc2f5f65330b78dec-f175004931od-w480_h360_x2.webp?w=1080&q=75,505,1150.0,M2692624341,15.11071215,1.0,1.0,305,https://www.realtor.com/realestateandhomes-detail/M2692624341?listing_status=rental,47.656443,-122.321161,20,2,20,20,17,4,20,University District - Core,1.0,5.5,3.0,42.0
https://www.realtor.com/realestateandhomes-detail/M1209702067?listing_status=rental,"The Avanti, located on Boren Ave, is only a few blocks away from Downtown Seattle. The Pacific Place Mall offers shopping and entertainment, and the surrounding blocks are filled with endless restaurants and nightlife options. With spacious apartment homes and a central location, The Avanti is tailored to your lifestyle.",1401 Boren Ave,Seattle,WA,98101,47.612672,-122.328651,"Downtown Seattle, First Hill",King,http://ar.rdcpix.com/2158edaf76122e4668bb2dc251b79998c-f944317132od-w480_h360_x2.webp?w=1080&q=75,2036,1799.0,M1209702067,60.92160383,1.0,1.0,590 - 615,https://www.realtor.com/realestateandhomes-detail/M1209702067?listing_status=rental,47.612672,-122.328651,20,8,20,20,20,20,20,Commercial Core - Financial,1.0,1.0,1.0,14.0
https://www.realtor.com/realestateandhomes-detail/M9766014780?listing_status=rental,,1735 Dexter Ave N,Seattle,WA,98109,47.634869,-122.342644,"Cascade, Westlake",King,http://ar.rdcpix.com/d10a4e114fb90db8afe78056764fbfd1c-f128615783od-w480_h360_x2.webp?w=1080&q=75,427,2428.5,M9766014780,12.77678037,1.0,,367 - 933,https://www.realtor.com/realestateandhomes-detail/M9766014780?listing_status=rental,47.634869,-122.342644,20,0,7,20,20,5,20,Denny Triangle - North,2.0,6.0,2.5,35.0
https://www.realtor.com/realestateandhomes-detail/M2597628898?listing_status=rental,"Live just one block up from the scenic shores of Lake Union at Coronado Valencia, two classic midcentury Seattle apartment communities with modern updates. You'll quickly fall in love with Eastlake living, easily one of Seattle's most central and desirable neighborhoods. You'll be within just steps of great dining, shopping, waterfront parks and beaches with some of the best views in the city. You'll also find lakeside beauty along Union Bay only a short walk to the east or head north to the University of Washington, Gas Works Park or Fremont. Just to the south, you'll find bustling hub of South Lake Union with even more restaurants, shops, top employers and entertainment. Coronado Valencia is also right on the 70 bus line that runs from Downtown Seattle and the heart of the U-District, and of course there are countless connections in either direction from there. With easy access to I-5, your commute or your next adventure will never feel too far from home.",2840 Eastlake Ave E,Seattle,WA,98102,47.646799,-122.324547,"Cascade, Eastlake",King,http://ar.rdcpix.com/6aeec56945d018e80539da69351d80a9c-f2960147939od-w480_h360_x2.webp?w=1080&q=75,239,1722.5,M2597628898,7.151406344,1.0,1.0,410 - 554,https://www.realtor.com/realestateandhomes-detail/M2597628898?listing_status=rental,47.646799,-122.324547,20,2,14,20,19,2,20,Capitol Hill - North,1.0,4.5,4.0,56.0
https://www.realtor.com/realestateandhomes-detail/M1372177050?listing_status=rental,"Price shown is Base Rent. Residents are required to pay Application Fee ($45.00, Nonrefundable, One-Time, At Application, Per Applicant) Holding Deposit (Refundable) ($500.00, Refundable, One-Time, At Application, Per Unit) Security Deposit (Refundable) ($500.00, Refundable, One-Time, At Move-in, Per Unit) Gas (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Hot Water Energy (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Sewer (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Storm Water Drainage (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Trash Services - Hauling (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Utility - Billing Administrative Fee ($5.00, Nonrefundable, Per Month, Monthly, Per Unit) Utility - Electric - Third Party (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit) Utility - Final Bill Fee ($5.00, Nonrefundable, One-Time, At Move-out, Per Unit) Utility - New Account Fee ($5.00, Nonrefundable, One-Time, At Move-in, Per Unit) Utility - Sewer Capacity Fee (Range/Varies, Nonrefundable, Per Month, Monthly, Per Unit) Water (Usage-Based (Utilities), Nonrefundable, Per Month, Monthly, Per Unit). Please visit the property website for a full list of all optional and situational fees. Floor plans are artist's rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Please see a representative for details. Welcome home to West Edge. Welcome home to West Edge.",1430 2nd Ave,Seattle,WA,98101,47.609133,-122.3383,"Downtown Seattle, Seattle Central Business District, West Edge",King,http://ar.rdcpix.com/59cab7e69ea34043dd449ef94db1db27c-f3326245539od-w480_h360_x2.webp?w=1080&q=75,2977,6413.0,M1372177050,89.07839617,1.0,,"527 - 2,703",https://www.realtor.com/realestateandhomes-detail/M1372177050?listing_status=rental,47.609133,-122.3383,20,7,20,20,20,20,20,Commercial Core - Financial,1.0,1.0,1.0,14.0
https://www.realtor.com/realestateandhomes-detail/M1099270391?listing_status=rental,"College living takes on a whole new meaning when you live at NORA! We're all about convenience, comfort, and community a top-notch off-campus housing experience just steps from the University of Washington. Our floor plans designed with the modern student in mind combined with upgraded amenities provide the ultimate college adventure in Seattle, so you can pursue your interests to the utmost! Schedule a tour to see why our lifestyle is a perfect fit for you Please note - Monthly Installment Amount is Per Room Per Person",4106 12th Ave NE,Seattle,WA,98105,47.656995,-122.315226,"University District, Northeast Seattle",King,http://ar.rdcpix.com/3f8162354dc025a39a19e04316dc4e92c-f646124363od-w480_h360_x2.webp?w=1080&q=75,760,1677.5,M1099270391,22.74087373,1.0,1.0,297 - 355,https://www.realtor.com/realestateandhomes-detail/M1099270391?listing_status=rental,47.656995,-122.315226,20,3,20,20,20,9,20,University District - Core,1.0,5.5,3.0,42.0
https://www.realtor.com/realestateandhomes-detail/M9147795072?listing_status=rental,"Welcome to Hilite Apartments! Dive into the buzz of brand-new living just a hop away from the Judkins Park Light Rail Station. Nestled in the heart of Seattle's lively Atlantic, Central District, and Judkins Park areas, our pet-friendly Capitol Hill, WA, apartments are where convenience meets charisma. Unleash your fun side with a hobby locker, pamper your furry friends at our pet spa, and elevate your evenings at our rooftop sky lounge with breathtaking views. With an array of uniquely designed apartment layouts, there's a perfect spot waiting just for you!",622 Rainier Ave S,Seattle,WA,98144,47.597066,-122.311986,"Atlantic, Central Area",King,http://ar.rdcpix.com/e5ecce9acede9aa8bb647bbc8d66ed16c-f3755756659od-w480_h360_x2.webp?w=1080&q=75,1229,2445.0,M9147795072,36.77438659,1.0,,"316 - 1,053",https://www.realtor.com/realestateandhomes-detail/M9147795072?listing_status=rental,47.597066,-122.311986,20,6,14,20,20,1,20,Cherry Hill,2.0,1.0,1.0,14.0
https://www.realtor.com/realestateandhomes-detail/M1258470497?listing_status=rental,"The Manchester Arms is a 5-story, 60-unit apartment building erected in 1908. The vintage-restored early 20th-century design and classic brick architecture are unmistakable as you walk from the beautiful entryway into the elegant, open lobby. Each unit boasts elevated 10' ceilings, central heat, and gas-equipped kitchens. Many units have exposed brick, updated laminate wood floors, renovated kitchens, and new appliances. Several even have beautiful classic bay windows with views of the city! Each unit in The Manchester Arms is distinctive, no two units are exactly the same. There are 3 types of floorplans to choose from: the efficiency suite with shared bath, the traditional studio, and the 1-bedroom.",1412 Summit Ave,Seattle,WA,98122,47.613397,-122.32518,"Downtown Seattle, First Hill",King,http://ar.rdcpix.com/9e185f75c5574f6725b7e72271174a5cc-f3726961843od-w480_h360_x2.webp?w=1080&q=75,2605,1145.0,M1258470497,77.94733692,1.0,1.0,135 - 365,https://www.realtor.com/realestateandhomes-detail/M1258470497?listing_status=rental,47.613397,-122.32518,20,5,20,20,20,20,20,12th Avenue,1.0,3.0,5.5,77.0
https://www.realtor.com/realestateandhomes-detail/M2576449248?listing_status=rental,"Live in the heart of Capitol Hill at 700 Broadway Apartments Located at the end of Broadway Avenue in the heart of Capitol Hill, 700 Broadway Apartments is the perfect home retreat while still giving you the experience of big city living. We offer a variety of studio, 1 2 bedroom floorplan including a 1 bedroom layout with a den - great for the work at home life! 700 Broadway understands that pets are part of the family too so we welcome both cats and dogs to our community. Enjoy access to exciting amenities as well as numerous shopping and dining options all at your fingertips when you choose to make 700 Broadway Apartments your home.",700 Broadway E,Seattle,WA,98102,47.625428,-122.320861,"Capitol Hill, Broadway",King,http://ar.rdcpix.com/3d95568e19440b7d9b50dcd88580e4b0c-f286142492od-w480_h360_x2.webp?w=1080&q=75,958,2322.5,M2576449248,28.66546978,1.0,1.0,445 - 737,https://www.realtor.com/realestateandhomes-detail/M2576449248?listing_status=rental,47.625428,-122.320861,20,1,20,20,18,6,20,Capitol Hill - North,1.0,4.5,4.0,56.0
https://www.realtor.com/realestateandhomes-detail/M9535233102?listing_status=rental,"Discover serenity, adventure and best of all, home in a cozy, tree-lined corner of Seattle at the north end of Ballard. Here you'll find the neighborhood's newest boutique community, designed to match the beauty and rhythm of the Pacific Northwest: This is J.G. Whittier. Modern aesthetics (including vibrant mural artistry that stands out from blocks away) make everyday living feel a little more beautiful in these studio, one- and two-bedroom apartment homes. The views get even better as you go up, with a green rooftop deck offering lounge space, outdoor dining and a pet play area overlooking more greenery and skyline views. Much like the building's namesake, the community atmosphere at J.G. Whittier is bright, bold and inspiring. Join us.",7750 15th Ave NW,Seattle,WA,98117,47.686538,-122.376401,"Whittier Heights, Ballard",King,http://ar.rdcpix.com/f57e687559641118a7c393658ffaa737c-f2551953139od-w480_h360_x2.webp?w=1080&q=75,275,2175.0,M9535233102,8.228605625,1.0,1.0,552 - 852,https://www.realtor.com/realestateandhomes-detail/M9535233102?listing_status=rental,47.686538,-122.376401,20,2,8,8,18,2,3,,1.0,4.0,3.5,49.0
